Date,cpi_annual,us_5y_yield,cds_proxy,viop30_proxy,vix,xu100_rvol,iv_rv_spread,cds_change_20d,cds_ma_ratio,viop30_change_5d,viop30_change_20d,viop30_ma_ratio
2023-11-13,18.065,0.04663000106811523,2.1176469655898056,38.742263570324795,14.760000228881836,41.58127584683513,-2.8390122765103385,-2.182713316954039,0.22521127570740948,-0.07631181505535023,-0.03809250144656118,0.891416305290564
2023-11-14,18.065,0.04421000003814697,1.4864690284394384,33.82358518641208,14.15999984741211,40.98086095700887,-7.15727577059679,-2.5551967062273637,0.15857443499175955,-0.16061569350362337,-0.208618276928906,0.7816265988513087
2023-11-15,18.065,0.04526000022888184,1.2918926300763314,34.322460109428235,14.180000305175781,39.30235509438469,-4.979894984956452,-2.787356827691881,0.13828486815328264,-0.12827139810816257,-0.2825548012614557,0.7969270396715833
2023-11-16,18.065,0.04427999973297119,1.2513309946856173,35.95920699690316,14.319999694824219,39.55018361078564,-3.590976613882475,-2.7876138372105603,0.1378820760838414,-0.129139043350337,-0.32017079750666066,0.8374465244005768
2023-11-17,18.065,0.044549999237060545,1.2050112769207406,35.28058363370087,13.800000190734863,37.588703769784914,-2.3081201360840424,-2.8473393989405302,0.13714124061079278,-0.02130882624506325,-0.3457868473555511,0.8237249869004293
2023-11-20,18.065,0.04440999984741211,1.6270693734697774,33.11121879866623,13.40999984741211,36.15366937416087,-3.042450575494641,-2.4146401274793936,0.19128591874349848,-0.14534630278990068,-0.3492416357323128,0.7739229483765727
2023-11-21,18.065,0.04419000148773193,2.044009702185516,31.489866746477993,13.350000381469727,34.728565102712835,-3.238698356234842,-1.996815181086144,0.24845973337759122,-0.06899677923177738,-0.4076012705242287,0.7373007464832919
2023-11-22,18.065,0.04440000057220459,2.0553576539262104,22.120121647321632,12.850000381469727,22.645970334488112,-0.52584868716648,-1.7816570127082083,0.2586707100799343,-0.35552050823870496,-0.6348007088953402,0.520745993478619
2023-11-23,18.065,0.04440000057220459,2.0533546418237605,20.121952314042016,12.850000381469727,20.600299692789218,-0.4783473787472019,-1.7316673739759225,0.26788989676081776,-0.44042280143233037,-0.6756616373774762,0.4765462984963249
2023-11-24,18.065,0.044920001029968265,2.0692712193970304,21.80710844546704,12.460000038146973,20.665938463760327,1.1411699817067138,-1.5367404919539545,0.28024893021230785,-0.38189490650499447,-0.6582493656771045,0.5190627836949869
2023-11-27,18.065,0.04413000106811524,2.1064036187407478,23.647980651099473,12.6899995803833,21.501476310698706,2.1465043404007673,-1.495383905516022,0.29669447963926826,-0.2858015648746808,-0.5998509116109971,0.5661218634725683
2023-11-28,18.065,0.04285999774932861,2.1302546117064054,21.10562079455802,12.6899995803833,18.820888422084504,2.284732372473517,-1.3985987379308802,0.31252614124496847,-0.3297646838433004,-0.6121716004282796,0.508824300062559
2023-11-29,18.065,0.04218999862670898,2.142475925436741,22.08465879903151,12.979999542236328,19.479986853805766,2.6046719452257427,-1.3689974036181352,0.32794449783535806,-0.001603194089776494,-0.563630553242757,0.5359963981760251
2023-11-30,18.065,0.04297999858856201,2.1416543403972264,21.940761958567833,12.920000076293945,19.0153552589903,2.9254066995775325,-1.374799361390893,0.34263084504073515,0.09038932287184531,-0.49467351249424085,0.5354350909091382
2023-12-01,18.5938,0.041560001373291015,2.383668034469548,24.897347377536924,12.630000114440918,19.181890675650635,5.715456701886289,-1.130496447285004,0.399267157949002,0.14170787199034818,-0.4075015559628088,0.6097667970570546
2023-12-04,18.5938,0.0423799991607666,2.392632700613028,23.793229929532806,13.079999923706055,17.979949989712445,5.813279939820362,-0.8969937903617327,0.4207825134356805,0.006142142983637022,-0.4327247986507715,0.5853437013863941
2023-12-05,18.5938,0.041370000839233395,2.337107542285561,23.28093434565102,12.850000381469727,18.00564231513056,5.275292030520458,-0.9535920205028052,0.4327175315322323,0.1030679728527053,-0.42224779476770524,0.5757629365678268
2023-12-06,18.5938,0.04120999813079834,2.336453903153336,25.892297678901148,12.970000267028809,20.308633790633092,5.583663888268056,-0.9341936579427168,0.4567082027522589,0.1724110349414416,-0.3423823238942132,0.6426719571779193
2023-12-07,18.5938,0.04110000133514404,2.3504407753191376,26.43908435832185,13.0600004196167,21.026758224005142,5.412326134316707,-0.8683267057023669,0.4865461047943458,0.20502124804272936,-0.3596976068128471,0.6589510192434973
2023-12-08,18.5938,0.04255000114440918,2.365547483167832,26.855128495990346,12.350000381469727,20.978305796965895,5.876822699024451,-0.6666227109868812,0.5205305884742365,0.07863412470276998,-0.25503281062577443,0.6722894381688663
2023-12-11,18.5938,0.042509999275207516,2.427994475288316,30.813140388660134,12.630000114440918,20.53351693687416,10.279623451785973,0.3103475096985102,0.570479471409057,0.2950381465617673,-0.20466339472580763,0.7727426978131939
